time_s,outlet_mol_s,E_1_s,F
872.452648822297,1.58979639683317e-10,0.000320412472620231,0.144878770975677
875.909894136434,1.58910558451847e-10,0.000320273244174180,0.145986274821788
879.367139450572,1.58839190628926e-10,0.000320129407261144,0.147093289354707
882.824384764711,1.58765600042244e-10,0.000319981090521419,0.148199798864202
886.281630078843,1.58689848162249e-10,0.000319828417844445,0.149305788076569
889.738875392986,1.58611995885198e-10,0.000319671511962417,0.150411242144429
893.196120707120,1.58532100907073e-10,0.000319510489157599,0.151516146633554
896.653366021260,1.58450220666263e-10,0.000319345465193089,0.152620487510849
900.110611335398,1.58366409995535e-10,0.000319176550580543,0.153724251134353
903.567856649537,1.58280722510523e-10,0.000319003853378562,0.154827424239934
907.025101963674,1.58193210609385e-10,0.000318827479192011,0.155929993932804
910.482347277806,1.58103924338621e-10,0.000318647528886151,0.157031947675081
913.939592591950,1.58012913567787e-10,0.000318464102969623,0.158133273276991
917.396837906087,1.57920225358705e-10,0.000318277296292279,0.159233958886449
920.854083220224,1.57825906414857e-10,0.000318087202981756,0.160333992978048
924.311328534363,1.57730001673362e-10,0.000317893913605711,0.161433364345649
927.768573848494,1.57632554639023e-10,0.000317697515845065,0.162532062091235
931.225819162636,1.57533608152873e-10,0.000317498096042959,0.163630075617616
934.683064476770,1.57433202888562e-10,0.000317295736174324,0.164727394618554
938.140309790911,1.57331379381268e-10,0.000317090517935006,0.165824009070741
941.597555105043,1.57228176049433e-10,0.000316882518754725,0.166919909225932
945.054800419184,1.57123630971160e-10,0.000316671815377258,0.168015085602398
948.512045733325,1.57017785034316e-10,0.000316458490209276,0.169109528993512
951.969291047456,1.56910668477303e-10,0.000316242604194190,0.170203230440448
955.426536361597,1.56802315490401e-10,0.000316024226240144,0.171296181208851
958.883781675732,1.56692761635603e-10,0.000315803428019876,0.172388372807367
962.341026989869,1.56582037388460e-10,0.000315580270954752,0.173479796974718
965.798272304009,1.56470174332891e-10,0.000315354818699979,0.174570445665836
969.255517618148,1.56357204701342e-10,0.000315127136217821,0.175660311057980
972.712762932283,1.56243156445334e-10,0.000314897279842637,0.176749385538088
976.170008246419,1.56128058659694e-10,0.000314665308213042,0.177837661691844
979.627253560556,1.56011940461971e-10,0.000314431280013439,0.178925132307736
983.084498874696,1.55894827488955e-10,0.000314195246913006,0.180011790365017
986.541744188836,1.55776746543594e-10,0.000313957262931235,0.181097629025629
989.998989502973,1.55657723894307e-10,0.000313717381010306,0.182182641636414
993.456234817111,1.55537783060848e-10,0.000313475648552658,0.183266821717672
996.913480131252,1.55416948738504e-10,0.000313232115329932,0.184350162957681
1000.37072544538,1.55295244594407e-10,0.000312986829041602,0.185432659213205
1003.82797075952,1.55172692212958e-10,0.000312739833189529,0.186514304498670
1007.28521607366,1.55049314352280e-10,0.000312491173641142,0.187595092982981
1010.74246138780,1.54925132308578e-10,0.000312240893317469,0.188675018988523
1014.19970670193,1.54800165897777e-10,0.000311989032156132,0.189754076980915
1017.65695201607,1.54674436098592e-10,0.000311735632438289,0.190832261567905
1021.11419733021,1.54547962049874e-10,0.000311480732736963,0.191909567497004
1024.57144264435,1.54420761952288e-10,0.000311224369734341,0.192985989645809
1028.02868795848,1.54292855151015e-10,0.000310966582419296,0.194061523022725
1031.48593327262,1.54164258825091e-10,0.000310707405414985,0.195136162763405
1034.94317858676,1.54034989700527e-10,0.000310446872431533,0.196209904121626
1038.40042390089,1.53905065623789e-10,0.000310185019437254,0.197282742471609
1041.85766921503,1.53774501996401e-10,0.000309921877472855,0.198354673303413
